#Analytic calculation at various loop orders
#The columns are 1) wavenumber, 2) linear theory, 3) 1 loop, 4) 2 loop, 5) 5 loop, 6) 10 loop, 7) 20 loop
#Initializing TFs
#KMIN = 1.01956e-05 500
#done!
#Sigma8 set: sNorm= 4.54581e-05
0.0350343 7.73457 6.4783 6.58991 6.58343 6.58342 6.58342 6.56156 7.71457 2.16742
0.0353846 7.83704 6.5411 6.6584 6.65146 6.65145 6.65145 6.65294 7.82643 2.24304
0.0357385 7.94159 6.60447 6.72779 6.72036 6.72034 6.72034 6.7312 7.93765 2.32065
0.0360958 8.04682 6.66719 6.79687 6.7889 6.78889 6.78889 6.78971 8.04403 2.39902
0.0364568 8.15237 6.72897 6.86534 6.8568 6.85678 6.85678 6.84043 8.14702 2.47857
0.0368214 8.2592 6.7906 6.93402 6.92486 6.92485 6.92485 6.90133 8.24985 2.5603
0.0371896 8.36836 6.85293 7.0038 6.99398 6.99396 6.99396 6.97769 8.35585 2.64532
0.0375615 8.47967 6.91575 7.0745 7.06396 7.06394 7.06394 7.05735 8.46585 2.73402
0.0379371 8.5918 6.97789 7.14493 7.13363 7.1336 7.1336 7.12606 8.57875 2.82616
0.0383165 8.70383 7.03854 7.2143 7.20217 7.20214 7.20214 7.18509 8.69329 2.92146
0.0386996 8.81641 7.09823 7.28316 7.27014 7.27011 7.27011 7.24964 8.80885 3.0198
0.0390866 8.93092 7.15809 7.3527 7.33872 7.33868 7.33868 7.32866 8.92614 3.12151
0.0394775 9.04757 7.21826 7.42306 7.40806 7.40802 7.40802 7.41134 9.04607 3.22704
0.0398723 9.16476 7.27743 7.49293 7.47682 7.47678 7.47678 7.47928 9.1691 3.33668
0.040271 9.28089 7.33429 7.56097 7.54369 7.54363 7.54363 7.53095 9.29286 3.44968
0.0406737 9.39633 7.38914 7.62751 7.60897 7.60891 7.60891 7.58566 9.41386 3.56484
0.0410804 9.5128 7.4434 7.69401 7.67413 7.67406 7.67406 7.65889 9.5286 3.68082
0.0414912 9.63085 7.49748 7.76091 7.7396 7.73953 7.73953 7.74048 9.63774 3.79781
0.0419062 9.74871 7.54996 7.82679 7.80395 7.80387 7.80387 7.80738 9.74575 3.91757
0.0423252 9.86465 7.59946 7.8902 7.86575 7.86565 7.86565 7.85597 9.85757 4.04216
0.0427485 9.97948 7.64661 7.95183 7.92567 7.92556 7.92556 7.90761 9.97592 4.17291
0.043176 10.0956 7.69326 8.01364 7.98565 7.98553 7.98553 7.9757 10.0981 4.30895
0.0436077 10.2136 7.73973 8.07599 8.04606 8.04591 8.04591 8.04254 10.2207 4.44888
0.0440438 10.3311 7.78423 8.13706 8.10505 8.10489 8.10489 8.08627 10.3401 4.59134
0.0444842 10.4464 7.82545 8.19546 8.16126 8.16108 8.16108 8.12247 10.456 4.73614
0.0449291 10.5605 7.86434 8.25214 8.21563 8.21543 8.21543 8.19039 10.5692 4.88364
0.0453784 10.6744 7.902 8.30817 8.26924 8.26902 8.26902 8.29086 10.6804 5.03421
0.0458321 10.786 7.9371 8.36204 8.32059 8.32034 8.32034 8.3684 10.7895 5.18786
0.0462905 10.8921 7.96731 8.41125 8.36721 8.36694 8.36694 8.38075 10.8956 5.34415
0.0467534 10.993 7.99304 8.45619 8.4095 8.4092 8.4092 8.36467 10.9975 5.50254
0.0472209 11.0924 8.01699 8.49975 8.45031 8.44997 8.44997 8.39343 11.0948 5.66283
0.0476931 11.1913 8.03982 8.54262 8.49034 8.48997 8.48997 8.47685 11.1891 5.82575
0.04817 11.2863 8.05911 8.58221 8.527 8.5266 8.5266 8.55017 11.2822 5.99232
0.0486517 11.3752 8.07363 8.61703 8.55887 8.55843 8.55843 8.56978 11.3758 6.16345
0.0491383 11.4601 8.08534 8.64898 8.58785 8.58737 8.58737 8.5693 11.4681 6.33834
0.0496296 11.5419 8.09533 8.67903 8.61493 8.61442 8.61442 8.59542 11.5559 6.51526
0.0501259 11.6173 8.10137 8.70466 8.63766 8.63711 8.63711 8.63659 11.6359 6.69224
0.0506272 11.6844 8.10228 8.72452 8.6547 8.65411 8.65411 8.65575 11.707 6.86842
0.0511335 11.7476 8.10099 8.74177 8.66921 8.66859 8.66859 8.65407 11.7703 7.0444
0.0516448 11.8105 8.09985 8.75904 8.68376 8.6831 8.6831 8.65534 11.8276 7.22098
0.0521613 11.8703 8.09677 8.77409 8.69615 8.69546 8.69546 8.66178 11.88 7.39875
0.0526829 11.924 8.09 8.78484 8.70436 8.70365 8.70365 8.67107 11.9272 7.57745
0.0532097 11.9736 8.08169 8.79314 8.71031 8.70959 8.70959 8.69891 11.9686 7.75661
0.0537418 12.0182 8.07247 8.79899 8.71414 8.71341 8.71341 8.73772 12.0038 7.93575
0.0542792 12.0509 8.05883 8.79777 8.71145 8.71073 8.71073 8.73947 12.0327 8.11475
0.054822 12.0701 8.0402 8.78843 8.7013 8.70062 8.70062 8.68811 12.0557 8.2937
0.0553702 12.0833 8.02119 8.77622 8.68887 8.68826 8.68826 8.63624 12.0733 8.47275
0.0559239 12.0944 8.00333 8.76332 8.67625 8.67573 8.67573 8.6271 12.0859 8.65205
0.0564832 12.1002 7.98387 8.74692 8.66064 8.66024 8.66024 8.63987 12.0939 8.83183
0.057048 12.1023 7.96395 8.72819 8.64322 8.64299 8.64299 8.6399 12.0979 9.01234
0.0576185 12.1058 7.94698 8.71078 8.62767 8.62763 8.62763 8.61798 12.0985 9.19394
0.0581947 12.1071 7.93089 8.69217 8.61154 8.61175 8.61175 8.57806 12.0964 9.37708
0.0587766 12.1032 7.91345 8.66988 8.59243 8.59294 8.59294 8.54532 12.0923 9.56234
0.0593644 12.1014 7.89853 8.64878 8.57504 8.57591 8.57591 8.54664 12.0872 9.75037
0.059958 12.1045 7.88733 8.63049 8.56093 8.56221 8.56221 8.54922 12.0817 9.94184
0.0605576 12.1049 7.87558 8.6098 8.54508 8.54685 8.54685 8.51395 12.0766 10.1375
0.0611632 12.1037 7.86434 8.58754 8.5284 8.53074 8.53074 8.49027 12.0729 10.338
0.0617748 12.1065 7.8571 8.56764 8.51479 8.51778 8.51778 8.51016 12.0713 10.5444
0.0623926 12.1079 7.85049 8.54616 8.50041 8.50416 8.50416 8.49438 12.0724 10.7574
0.0630165 12.1074 7.84338 8.52233 8.48443 8.48904 8.48904 8.43024 12.0772 10.9779
0.0636466 12.1152 7.84028 8.50264 8.47292 8.4785 8.4785 8.42442 12.0862 11.2069
0.0642831 12.128 7.83908 8.48476 8.46362 8.47027 8.47027 8.46604 12.1002 11.4454
0.0649259 12.1392 7.83642 8.46426 8.45228 8.46013 8.46013 8.4501 12.1197 11.6943
0.0655752 12.1584 7.83651 8.44734 8.44471 8.45387 8.45387 8.40911 12.1454 11.9546
0.066231 12.1893 7.83848 8.43555 8.44181 8.45238 8.45238 8.40434 12.1777 12.2274
0.0668933 12.2287 7.83765 8.4259 8.44009 8.4521 8.4521 8.40145 12.2172 12.5136
0.0675622 12.2854 7.8373 8.42425 8.44473 8.45822 8.45822 8.41744 12.2642 12.8142
0.0682378 12.3552 7.83684 8.42843 8.45392 8.46892 8.46892 8.46376 12.3192 13.1304
0.0689202 12.4231 7.83189 8.4296 8.45986 8.47644 8.47644 8.46255 12.3824 13.4631
0.0696094 12.4962 7.82659 8.43271 8.46734 8.48561 8.48561 8.43888 12.4542 13.8133
0.0703055 12.5759 7.82032 8.43847 8.47669 8.49671 8.49671 8.46077 12.5347 14.1821
0.0710085 12.6552 7.80848 8.44206 8.483 8.50481 8.50481 8.48349 12.6242 14.5704
0.0717186 12.7457 7.79506 8.45104 8.49295 8.51651 8.51652 8.49206 12.7227 14.9792
0.0724358 12.846 7.77778 8.46439 8.50505 8.5303 8.5303 8.49345 12.8303 15.4095
0.0731602 12.9518 7.75234 8.47923 8.51585 8.5426 8.5426 8.49365 12.9469 15.8621
0.0738918 13.0779 7.72214 8.50501 8.53313 8.56104 8.56104 8.53918 13.0721 16.3374
0.0746307 13.2163 7.68272 8.53695 8.55197 8.58061 8.58061 8.55536 13.2058 16.8362
0.075377 13.3635 7.63277 8.57357 8.57077 8.59962 8.59962 8.54311 13.3472 17.3585
0.0761308 13.5264 7.57658 8.61994 8.59442 8.6229 8.6229 8.60787 13.4955 17.9042
0.0768921 13.683 7.51179 8.66322 8.6129 8.64061 8.64061 8.62644 13.6496 18.4727
0.077661 13.8325 7.4442 8.7036 8.62818 8.65493 8.65493 8.62054 13.8084 19.0632
0.0784376 13.9764 7.37565 8.74207 8.64161 8.66721 8.66721 8.66506 13.9704 19.6744
0.079222 14.1115 7.29958 8.77626 8.64936 8.6734 8.6734 8.61804 14.1337 20.3045
0.0800142 14.2641 7.21518 8.82255 8.66277 8.68415 8.68415 8.63398 14.2966 20.9514
0.0808144 14.4252 7.1172 8.876 8.6765 8.69387 8.69387 8.69221 14.4574 21.6128
0.0816225 14.5898 7.00908 8.93412 8.68985 8.70198 8.70198 8.65123 14.6142 22.2864
0.0824387 14.7573 6.8968 8.99675 8.70474 8.71062 8.71061 8.69715 14.7653 22.9694
0.0832631 14.9081 6.77998 9.05161 8.71241 8.71142 8.71141 8.68266 14.9089 23.659
0.0840957 15.0549 6.66561 9.10605 8.72053 8.71221 8.7122 8.66467 15.0437 24.3527
0.0849367 15.1768 6.55712 9.14578 8.72038 8.70515 8.70514 8.7159 15.1682 25.0478
0.0857861 15.2754 6.46047 9.17026 8.71382 8.69278 8.69277 8.64415 15.281 25.7412
0.0866439 15.3613 6.37316 9.18551 8.70437 8.67838 8.67837 8.64607 15.381 26.4306
0.0875104 15.434 6.28705 9.19168 8.68932 8.65872 8.6587 8.62939 15.4674 27.1132
0.0883855 15.5128 6.20298 9.20098 8.6776 8.64229 8.64227 8.60151 15.5392 27.7866
0.0892693 15.5739 6.12302 9.19689 8.65841 8.61943 8.61941 8.60085 15.5958 28.4484
0.090162 15.6313 6.05333 9.18656 8.63904 8.59798 8.59795 8.55312 15.6368 29.0966
0.0910636 15.6692 5.99542 9.15817 8.61181 8.57141 8.57138 8.54674 15.6621 29.7292
0.0919743 15.6921 5.95555 9.11163 8.57897 8.54324 8.54321 8.50544 15.6714 30.345
0.092894 15.6895 5.9433 9.03537 8.5359 8.51151 8.51147 8.4884 15.6658 30.9437
0.093823 15.6564 5.96319 8.92214 8.47909 8.47484 8.4748 8.43906 15.646 31.5259
0.0947612 15.6119 6.00764 8.78493 8.41467 8.43877 8.43873 8.3966 15.6133 32.0922
0.0957088 15.5518 6.06881 8.62205 8.33832 8.39888 8.39884 8.36548 15.5691 32.6448
0.0966659 15.4956 6.14395 8.44636 8.25771 8.3626 8.36258 8.33357 15.5155 33.1862
0.0976325 15.4335 6.22342 8.25467 8.16672 8.32299 8.32297 8.26436 15.4544 33.7199
0.0986089 15.3953 6.29393 8.07287 8.07834 8.28945 8.28946 8.26854 15.3881 34.2502
0.099595 15.3476 6.37058 7.87184 7.97729 8.25164 8.25168 8.20036 15.3195 34.7827
0.100591 15.2927 6.47711 7.63979 7.86319 8.21652 8.21661 8.19748 15.2512 35.3238
0.101597 15.2045 6.62332 7.35176 7.72116 8.17492 8.17508 8.12615 15.1863 35.8805
0.102613 15.1322 6.7718 7.059 7.57317 8.13843 8.13869 8.09807 15.1276 36.46
0.103639 15.0759 6.89154 6.78124 7.42227 8.09993 8.10031 8.05753 15.0777 37.0703
0.104675 15.058 6.97518 6.54019 7.28134 8.06786 8.06838 8.0305 15.0396 37.7198
0.105722 15.045 7.03981 6.3058 7.13544 8.0323 8.03298 7.98941 15.0152 38.4157
0.106779 15.054 7.08678 6.08937 6.99297 8.00115 8.00202 7.9643 15.0062 39.1643
0.107847 15.0545 7.13406 5.86005 6.83826 7.96559 7.96669 7.9252 15.0142 39.9729
